"";"created_at";"screen_name";"text"
"299";2019-08-21 14:36:56;"IndaiNT";"Min, katanya akan ada cubit manja penuh sayang dr Panselnas kepada #CPNS2018 #saveP1TL? Benar, Min?

Hush, sabaaar ya. Semua sedang dipikirkan &amp; dihitung <U+0001F618><U+0001F1EE><U+0001F1E9><U+0001F64F>

#SDMUnggul
#IndonesiaMaju
#ReformasiBirokrasiBKN 
#BKNSemangatUntukNegeri https://t.co/8ZtWUf0Mff"
"300";2019-08-21 13:25:46;"IndaiNT";"11. Pada kesempatan ini, Presiden @jokowi juga sempat memberikan kuis membacakan Pancasila kepada masyarakat yang hadir. Tiga orang yang beruntung mendapatkan foto dengan Presiden @jokowi, berikut dengan hadiah sepeda. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/kmWhbxULP8"
"301";2019-08-21 14:35:32;"mhmdfazri23";"Indonesia Armed Forces always support and protect all the citizens of NKRI, and give their loyalty to keep the red and white flag flying high<U+0001F60E><U+0001F482> #WeLovePapua #SDMUnggul #IndonesiaMaju https://t.co/nZt6h9ZHPi"
"302";2019-08-21 14:32:54;"elmikapt1";"3.Pendampingan hukum yg diberikan Jaksa Pengacara Negara, khususnya thdp beberapa Proyek Strategis Nasional sesuai amanat Inpres Nomor 1 tahun 2016 yg menugaskan Jaksa Agung melakukan pendampingan / memberikan pertimbangan hukum, antara lain kpd BUMN #SDMUnggul #IndonesiaMaju https://t.co/7KjEsCoJ2U"
"303";2019-08-21 14:31:52;"AnnidaLuthfiaP2";"Dalam rangka memperingati HUT ke-74 Republik Indonesia, keluarga besar PKN STAN melaksanakan upacara bendera di Lapangan A.

#74thnIndonesia 
#SDMUnggul
#IndonesiaMaju https://t.co/NWcobVvmti"
"304";2019-08-21 14:30:44;"AanBatagor";"Indonesia Armed Forces always support and protect all the citizens of NKRI, and give their loyalty to keep the red and white flag flying high<U+0001F60E><U+0001F482> #WeLovePapua #SDMUnggul #IndonesiaMaju https://t.co/nZt6h9ZHPi"
"305";2019-08-21 14:28:57;"translatorbali";"Indonesia Armed Forces always support and protect all the citizens of NKRI, and give their loyalty to keep the red and white flag flying high<U+0001F60E><U+0001F482> #WeLovePapua #SDMUnggul #IndonesiaMaju https://t.co/nZt6h9ZHPi"
"306";2019-08-21 14:06:26;"i_abriana";"#SahabatDikbud jenjang SMK, ayo, tunjukkan kreativitasmu dengan mengikuti Lomba Membuat Konten Video tentang Kesiapan Siswa SMK Memasuki Dunia Kerja di Era Revolusi Industri 4.0. Info lebih lanjut, kunjungi https://t.co/Hc3zuiMibf

#SMKBisa
#SMKHebat
#SDMUnggul
#IndonesiaMaju https://t.co/DV3wMawkKc"
"307";2019-08-21 14:03:53;"DharmaW48947704";"Indonesia Armed Forces always support and protect all the citizens of NKRI, and give their loyalty to keep the red and white flag flying high<U+0001F60E><U+0001F482> #WeLovePapua #SDMUnggul #IndonesiaMaju https://t.co/nZt6h9ZHPi"
"308";2019-08-21 14:02:15;"ian_narsa";"Good evening airmen!  What do you think is the biggest problem of our country?  and how we deal with that problem?  any thought?  Welcome to airmin #englishnight
#SDMunggul 
#IndonesiaMaju
<U+0001F46E>"
"309";2019-08-21 13:11:03;"ronny_gastim";"Indonesia Armed Forces always support and protect all the citizens of NKRI, and give their loyalty to keep the red and white flag flying high<U+0001F60E><U+0001F482> #WeLovePapua #SDMUnggul #IndonesiaMaju https://t.co/nZt6h9ZHPi"
"310";2019-08-21 14:01:59;"ronny_gastim";"7. Presiden @jokowi juga berpesan agar masyarakat bersikap bijak dan teliti jika ingin menggunakan sertifikatnya sebagai agunan atau jaminan untuk meminjam uang ke bank. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/EBsfSJIahj"
"311";2019-08-21 14:01:54;"ronny_gastim";"9. Lebih lanjut, Presiden @jokowi berpesan agar masyarakat menggunakan seluruh uang hasil pinjaman dari bank tersebut untuk hal yang produktif. Misalnya, untuk usaha pertanian, membuka toko, atau menambah modal usaha. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/fW5JsGTrQV"
"312";2019-08-21 13:36:16;"Bimalaya63";"Indonesia Armed Forces always support and protect all the citizens of NKRI, and give their loyalty to keep the red and white flag flying high<U+0001F60E><U+0001F482> #WeLovePapua #SDMUnggul #IndonesiaMaju https://t.co/nZt6h9ZHPi"
"313";2019-08-21 07:03:49;"Bimalaya63";"TNI – SAF Kupas Topical Sharing Latma CT CPX
.
Usai pelaksanaan topical sharing  dilaksanakan kunjungan ke Information Fusion Center sebagai rangkaian pelaksanaan Latma CT CPX <U+0001F60E><U+0001F482> #Latma #74thIndonesia #SDMUnggul #IndonesiaMaju https://t.co/qid1qYMUIo"
"314";2019-08-21 06:58:18;"Bimalaya63";"TNI selalu menjadi sahabat, guru, orangtua dan pelindung mereka, mereka ingin menjadi cerdas<U+0001F60E><U+0001F482> #TNIPeduli #74thIndonesia #SDMUnggul #IndonesiaMaju https://t.co/Z4MgLR6kKs"
"315";2019-08-21 14:01:58;"Bimalaya63";"Twitter Moment @KSPgoid: Presiden @jokowi Tinjau Aktivitas Bongkar Muat Pelabuhan Tenau, Kupang, NTT

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia 

https://t.co/maHJ4vndgs"
"316";2019-08-21 14:00:31;"d_lintar";"Hi drg. Romi Syofpa Ismael. Welcome aboard to the fleet of #CPNS2018 Pemkab Solok Selatan. Soon, very soon.

We are all proud of you <U+0001F44F><U+0001F60D><U+0001F496><U+0001F1EE><U+0001F1E9>

#SDMUnggul
#IndonesiaMaju
#ReformasiBirokrasiBKN 
#BKNSemangatUntukNegeri"
"317";2019-08-21 14:00:27;"nugraha_wibawa";"Indonesia Armed Forces always support and protect all the citizens of NKRI, and give their loyalty to keep the red and white flag flying high<U+0001F60E><U+0001F482> #WeLovePapua #SDMUnggul #IndonesiaMaju https://t.co/nZt6h9ZHPi"
"318";2019-08-21 13:58:50;"morningphobias";"Stop kekerasan!!! Kita semua bersaudara satu Indonesia, Papua selamanya Indonesia <U+0001F60E><U+0001F482> #74thIndonesia #SDMUnggul #IndonesiaMaju #WeLovePapua https://t.co/eucB75sIDi"
"319";2019-08-21 13:56:14;"Aquariussart";"Min, katanya akan ada cubit manja penuh sayang dr Panselnas kepada #CPNS2018 #saveP1TL? Benar, Min?

Hush, sabaaar ya. Semua sedang dipikirkan &amp; dihitung <U+0001F618><U+0001F1EE><U+0001F1E9><U+0001F64F>

#SDMUnggul
#IndonesiaMaju
#ReformasiBirokrasiBKN 
#BKNSemangatUntukNegeri https://t.co/8ZtWUf0Mff"
"320";2019-08-21 12:25:47;"mudha_satriya";"Twitter Moment @KSPgoid: Presiden @jokowi Tinjau Produksi Tambak Garam di Kupang Timur.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia 

https://t.co/UCDb52w1Du"
"321";2019-08-21 12:25:42;"mudha_satriya";"#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/jsB4SRWgc2"
"322";2019-08-21 12:25:24;"mudha_satriya";"14. Selama kunjungan ini, Presiden @jokowi didampingi oleh Kepala Staf Kepresidenan @Dr_Moeldoko, Menteri @Kemenperin_RI @airlangga_hrt, Menteri Perhubungan @BudiKaryaS, dan Gubernur NTT Viktor Laiskodat beserta istri.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/oGRqOhTW38"
"323";2019-08-21 12:24:27;"mudha_satriya";"5. Sementara lokasi tambak garam yang dikunjungi Presiden @jokowi hari ini berproduksi di atas lahan tambak seluas 10 hektare dari potensi 600 hektare yang ada.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/szy9dkJScH"
"324";2019-08-21 12:25:16;"mudha_satriya";"13. Presiden @jokowi: Memang hasilnya di sini lebih bagus, lebih putih, bisa masuk ke garam industri, dan kalau diolah lagi bisa juga menjadi garam konsumsi.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/Ffv8GpA5D3"
"325";2019-08-21 12:24:46;"mudha_satriya";"8. Selain itu, Presiden @jokowi melanjutkan, para petani tambak setempat juga akan diberdayakan sehingga dapat meningkatkan kesejahteraan.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/UuLyw8LjUc"
"326";2019-08-21 12:24:58;"mudha_satriya";"10. Dalam kunjungan ini, Presiden @jokowi juga sempat melihat garam hasil produksi lahan tambak tersebut dan membandingkannya dengan garam sejenis dari luar wilayah itu. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/zu0VlMiLtn"
"327";2019-08-21 12:24:34;"mudha_satriya";"6. Presiden @jokowi: NTT ini memiliki potensi yang bisa dikerjakan itu 21.000 hektare. Di Kupang ada kurang lebih 7.000 hektare, yang dimulai ini 600 hektare dulu. Tetapi juga baru diselesaikan 10 hektare.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/j6qoPNjSNb"
"328";2019-08-21 12:25:29;"mudha_satriya";"Presiden @jokowi Meninjau Tambak Garam, Kupang, 21 Agustus 2019. Videonya di sini https://t.co/lJjm3XSyey

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/odK44kcTNq"
"329";2019-08-21 12:25:11;"mudha_satriya";"12. Presiden @jokowi: Tadi saya ditunjukkan beberapa perbandingan garam yang diambil dari luar dibawa ke sini. Yang dari Madura, yang dari Surabaya, dan dari Australia. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/avGftrSZMD"
"330";2019-08-21 13:55:17;"mudha_satriya";"Twitter Moment @KSPgoid: Presiden @jokowi Tinjau Aktivitas Bongkar Muat Pelabuhan Tenau, Kupang, NTT

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia 

https://t.co/maHJ4vndgs"
"331";2019-08-21 12:25:35;"mudha_satriya";"Presiden @jokowi Tinjau Produksi Tambak Garam di Kupang Timur. Berita selengkapnya di https://t.co/mP1igFfg0g

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/rddVV8VwO9"
"332";2019-08-21 12:24:21;"mudha_satriya";"4. Secara keseluruhan, Provinsi NTT memiliki potensi besar produksi garam dengan luas tambak kurang lebih 21.000 hektare. Khusus Kupang, setidaknya 7.000 hektare lahan dapat dikembangkan untuk tujuan ini.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/ZqBRloWZTu"
"333";2019-08-21 12:24:41;"mudha_satriya";"7. Pengembangan industri garam di NTT memerlukan investasi yang tak sedikit. Meski demikian, pemanfaatan sepenuhnya untuk lahan tambak seluas 600 hektare tersebut akan dikejar penyelesaiannya di tahun mendatang. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/f8b2hd1QFQ"
"334";2019-08-21 12:24:04;"mudha_satriya";"2. Presiden @jokowi ingin memastikan bahwa perkembangan produksi tambak garam di daerah tersebut telah berjalan sekaligus melihat potensi yang dimilikinya.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/IsnFCtbNce"
"335";2019-08-21 12:25:05;"mudha_satriya";"11. Presiden @jokowi memastikan bahwa garam yang dihasilkan di Nunkurus, NTT, memiliki kualitas yang sangat baik.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/d60lr73rJR"
"336";2019-08-21 13:55:37;"mudha_satriya";"Presiden @jokowi Tinjau Aktivitas Bongkar Muat Pelabuhan Tenau di Kupang. Berita selengkapnya di https://t.co/Lac7vcWbCH

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/Eabnukqf85"
"337";2019-08-21 12:23:58;"mudha_satriya";"1. Dalam kunjungan kerjanya kali ini, Presiden @jokowi meninjau operasional tambak garam di Desa Nunkurus, Kecamatan Kupang Timur, Provinsi Nusa Tenggara Timur (NTT). 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/3KEJ4NxLLh"
"338";2019-08-21 12:24:53;"mudha_satriya";"9. Presiden @jokowi: Tahun depan akan selesai 600 hektare, petani tambak diikutkan juga. Kerja sekaligus ikut memiliki seperti saham sehingga nanti penghasilan masyarakat di sini bisa lebih baik.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/TS6883AtiH"
"339";2019-08-21 12:24:12;"mudha_satriya";"3. Presiden @jokowi: Saya ke sini ingin memastikan bahwa program untuk urusan garam ini sudah dimulai. Impor garam kita 3,7 juta metrik ton, sementara yang bisa diproduksi dalam negeri baru 1,1 juta ton. Masih jauh sekali.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/q1kBH2sdzK"
"340";2019-08-21 13:55:02;"iburutty";"Min, katanya akan ada cubit manja penuh sayang dr Panselnas kepada #CPNS2018 #saveP1TL? Benar, Min?

Hush, sabaaar ya. Semua sedang dipikirkan &amp; dihitung <U+0001F618><U+0001F1EE><U+0001F1E9><U+0001F64F>

#SDMUnggul
#IndonesiaMaju
#ReformasiBirokrasiBKN 
#BKNSemangatUntukNegeri https://t.co/8ZtWUf0Mff"
"341";2019-08-21 02:15:31;"KSPgoid";"20. Untuk itu, Presiden @jokowi ingin agar perguruan tinggi mau berubah, berbenah, dan beradaptasi. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/p67U0Plg4j"
"342";2019-08-21 13:06:17;"KSPgoid";"4.  Di hadapan masyarakat yang berasal dari Kabupaten Kupang, Kota Kupang, dan Timor Tengah Selatan tersebut, Presiden @jokowi membeberkan alasan pentingnya sertifikat dimiliki oleh setiap masyarakat pemilik lahan. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/6TLU8nitYv"
"343";2019-08-21 02:17:22;"KSPgoid";"21. Presiden @jokowi: Kalau tidak seperti itu, perguruan tinggi tidak bisa berkompetisi, kembali lagi ditinggal kita. Inilah perubahan-perubahan yang memang harus segera kita lakukan, kita kerjakan. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/iVdJHkpBdt"
"344";2019-08-21 02:10:54;"KSPgoid";"16. Dalam berbagai forum internasional yang ia hadiri seperti G20, APEC, atau ASEAN Summit, Presiden @jokowi mengatakan, topik itu selalu menjadi perbincangan. Semua negara bingung karena teknologinya muncul, regulasinya belum ada. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/ZPbNflPWE3"
"345";2019-08-21 01:53:47;"KSPgoid";"9. Presiden @jokowi: Baru kemudian tambahannya adalah matematika dan lain-lainnya.
 
#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/IaRH2u5sgo"
"346";2019-08-21 01:51:46;"KSPgoid";"7. Presiden @jokowi: Jangan bermimpi kita bisa bersaing dengan negara-negara lain, kalau angka stunting ini tidak bisa perkecil, akan sangat sulit.
 
#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/PCzFcLt4Uo"
"347";2019-08-21 01:48:00;"KSPgoid";"5. Pembangunan SDM, menurut Presiden @jokowi, akan dimulai dari tahapan awal sejak bayi di dalam kandungan, dengan memperhatikan gizi dan nutrisinya. Diharapkan angka bayi yang mengalami stunting atau kekerdilan bisa terus ditekan. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/SVkgHYdJhT"
"348";2019-08-21 13:55:01;"KSPgoid";"Twitter Moment @KSPgoid: Presiden @jokowi Tinjau Aktivitas Bongkar Muat Pelabuhan Tenau, Kupang, NTT

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia 

https://t.co/maHJ4vndgs"
"349";2019-08-21 12:00:08;"KSPgoid";"11. Presiden @jokowi memastikan bahwa garam yang dihasilkan di Nunkurus, NTT, memiliki kualitas yang sangat baik.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/d60lr73rJR"
"350";2019-08-21 13:08:36;"KSPgoid";"7. Presiden @jokowi juga berpesan agar masyarakat bersikap bijak dan teliti jika ingin menggunakan sertifikatnya sebagai agunan atau jaminan untuk meminjam uang ke bank. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/EBsfSJIahj"
"351";2019-08-21 02:23:26;"KSPgoid";"23. Pada Muktamar PKB tahun 2019 ini hadir juga Presiden ke-5 RI sekaligus Ketua Umum @PDI_Perjuangan Megawati Soekarnoputri, Ketua Umum @DPP_PKB Muhaimin Iskandar, Ketua Umum PB @nahdlatululama K.H. Said Aqil Siradj.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/8pS1JPV5wp"
"352";2019-08-21 11:46:28;"KSPgoid";"1. Dalam kunjungan kerjanya kali ini, Presiden @jokowi meninjau operasional tambak garam di Desa Nunkurus, Kecamatan Kupang Timur, Provinsi Nusa Tenggara Timur (NTT). 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/3KEJ4NxLLh"
"353";2019-08-21 13:08:05;"KSPgoid";"6. Presiden @jokowi: Ada tetangga dengan tetangga, ada masyarakat dengan perusahaan, masyarakat dengan pemerintah. Karena apa? Karena masyarakat tidak pegang yang namanya tanda bukti hak hukum atas tanah.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/PulGObpvcK"
"354";2019-08-21 01:56:14;"KSPgoid";"10. Pada jenjang pendidikan menengah, menurut Presiden @jokowi, anak-anak harus mulai dikenalkan pada sikap-sikap membangun kerja sama. Anak-anak juga harus dibekali agar memiliki daya kritis dan daya argumentasi yang baik. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/mrzWlOGJ0S"
"355";2019-08-21 13:42:42;"KSPgoid";"12. Turut mendampingi Presiden @jokowi dalam peninjauan Pelabuhan Tenau antara lain Menteri Perhubungan @BudiKaryaS, Kepala Staf Kepresidenan @Dr_Moeldoko, Staf Khusus Presiden Gories Mere, dan Gubernur NTT Viktor Laiskodat.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/moTvYIWu1P"
"356";2019-08-21 12:01:25;"KSPgoid";"12. Presiden @jokowi: Tadi saya ditunjukkan beberapa perbandingan garam yang diambil dari luar dibawa ke sini. Yang dari Madura, yang dari Surabaya, dan dari Australia. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/avGftrSZMD"
"357";2019-08-21 13:38:28;"KSPgoid";"5. Dalam peninjauan, Presiden @jokowi sempat menyaksikan pengangkutan hewan ternak menuju Kapal Ternak Camara Nusantara 3 di Pelabuhan Tenau. Kapal ini diketahui sedang mengangkut 470 ekor sapi untuk dibawa ke Kalimantan. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/rKVVNaTkMg"
"358";2019-08-21 12:10:08;"KSPgoid";"Presiden @jokowi Tinjau Produksi Tambak Garam di Kupang Timur. Berita selengkapnya di https://t.co/mP1igFfg0g

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/rddVV8VwO9"
"359";2019-08-21 13:17:39;"KSPgoid";"Presiden @jokowi Serahkan 2.706 Sertifikat Tanah untuk Masyarakat di Kupang. Berita selengkapnya di https://t.co/cTXQKU59WT

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/4gzGD9oV4n"
"360";2019-08-21 01:57:06;"KSPgoid";"11. Presiden @jokowi: Pada tingkatan menengah berikutnya kita harus memberikan pilihan pada anak apakah ingin masuk ke kejuruan atau bidang-bidang keilmuan. Karena ke depan, emerging skills, emerging job itu akan berubah semuanya.
 
#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/LLJEHqVrwX"
"361";2019-08-21 02:12:44;"KSPgoid";"18. Presiden @jokowi: Hati-hati mengenai hal-hal yang berkaitan dengan teknologi sekarang ini. Bisa bermanfaat dan bisa juga merusak kalau kita tidak betul-betul menyiapkan dan merencanakan dengan baik. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/mI0nCzh9kG"
"362";2019-08-21 01:45:45;"KSPgoid";"2. Dalam sambutannya, Presiden @jokowi memaparkan hal yang akan menjadi fokus pemerintahannya ke depan, yakni pembangunan sumber daya manusia (SDM). 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/bl5QgwHyGQ"
"363";2019-08-21 01:44:48;"KSPgoid";"1. Presiden @jokowi secara resmi membuka Muktamar Partai Kebangkitan Bangsa (@DPP_PKB) Tahun 2019 yang digelar di The Westin Resort Nusa Dua, Kabupaten Badung, Bali.  

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/gnzBNHw3V6"
"364";2019-08-21 11:52:27;"KSPgoid";"4. Secara keseluruhan, Provinsi NTT memiliki potensi besar produksi garam dengan luas tambak kurang lebih 21.000 hektare. Khusus Kupang, setidaknya 7.000 hektare lahan dapat dikembangkan untuk tujuan ini.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/ZqBRloWZTu"
"365";2019-08-21 01:52:38;"KSPgoid";"8. Tahapan berikutnya saat anak memasuki jenjang pendidikan dasar. Menurut Presiden @jokowi, hal terpenting pada tahapan ini adalah membangun karakter, memberikan nilai-nilai budi pekerti, etika, agama, sopan santun, dan toleransi. 

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/Uo7vjtJrwM"
"366";2019-08-21 12:02:07;"KSPgoid";"13. Presiden @jokowi: Memang hasilnya di sini lebih bagus, lebih putih, bisa masuk ke garam industri, dan kalau diolah lagi bisa juga menjadi garam konsumsi.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/Ffv8GpA5D3"
"367";2019-08-21 13:10:41;"KSPgoid";"10. Presiden @jokowi: Jadi saya titip kalau ada yang mau pinjam ke bank, dapat Rp30 juta, gunakan seluruhnya untuk usaha. Jangan sampai dipakai untuk tadi, beli sepeda motor, atau beli yang lain, TV, nanti dulu.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/GrIGfOeryk"
"368";2019-08-21 02:28:18;"KSPgoid";"Buka Muktamar PKB 2019, Presiden @jokowi Bicara Soal Pembangunan SDM. Berita selengkapnya di https://t.co/nGzHMSt2jq

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/7IXTeTO45J"
"369";2019-08-21 03:19:21;"KSPgoid";"5. Turut menyertai Presiden @jokowi dan Ibu Negara dalam penerbangan menuju Provinsi NTT antara lain Kepala Staf Kepresidenan @Dr_Moeldoko, Menteri @Kemenperin_RI @airlangga_hrt dan Komandan Paspampres Mayjen TNI Maruli Simanjuntak.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/W53NLSO3LH"
"370";2019-08-21 11:55:45;"KSPgoid";"8. Selain itu, Presiden @jokowi melanjutkan, para petani tambak setempat juga akan diberdayakan sehingga dapat meningkatkan kesejahteraan.

#SDMUnggul 
#IndonesiaMaju 
#74thIndonesia https://t.co/UuLyw8LjUc"
